サイズ KAZE FLEX 120 SU1225FD12H-RP,120 mm | 2000 rpm | 38.0 dB | 2017-08-01発売
Corsair ML120 PRO LED White CO-9050041-WW,120 mm | 2400 rpm | 37.0 dB | 2016-08-01発売
Thermalright TY-121BP,120 mm | 1800 rpm | 25.0 dB | 2020-05-20発売
Thermaltake Riing Quad PLUS 12 RGB 3Pack CL-F088-PL12SW-A,120 mm | 1500 rpm | 25.0 dB | 2020-04-17発売
Noctua NF-P14r redux-1500 PWM,140 mm | 1500 rpm | 25.8 dB
Noctua NF-A12x15 FLX,120 mm | 1850 rpm | 23.9 dB
Noctua NF-S12A PWM chromax.black.swap,120 mm | 1200 rpm | 17.8 dB
Corsair AF120 LED 2018 Single Pack CO-9050079-WW,120 mm | 1400 rpm | 26.0 dB | 2019-02-02発売
Fractal Design FD-FAN-VENT-HF14-WT,140 mm | 1200 rpm | 26.5 dB | 2018-12-07発売
Akasa Slimfan AK-FN078B,120 mm | 1600 rpm | 30.3 dB | 2018-11-06発売
Noctua NF-A4x20 5V PWM,40 mm | 5000 rpm | 14.9 dB
Fractal Design FD-FAN-DYN-X2-GP12-BK,120 mm | 1200 rpm | 19.4 dB | 2016-11-01発売
Thermaltake Riing Plus 12 RGB Radiator Fan TT Premium Edition CL-F054-PL12SW-A,120 mm | 1500 rpm | 24.7 dB | 2017-09-01発売
Fractal Design FD-FAN-PRI-AL14-PWM,140 mm | 2019-03-15発売
Enermax T.B.RGB UCTBRGB14-SG,140 mm | 1200 rpm | 21.0 dB | 2018-11-23発売
Enermax T.B.RGB.AD. UCTBRGBA12P-BP3,120 mm | 1500 rpm | 22.0 dB | 2019-05-25発売
Corsair iCUE SP140 RGB PRO Dual Fan Kit with Lighting Node CO-9050096-WW,140 mm | 1150 rpm | 26.0 dB | 2019-11-02発売
Be Quiet PURE WINGS 2 140mm BL047,140 mm | 1000 rpm | 18.8 dB | 2019-08-01発売
オウルテック OWL-FE0815LLS-BK,80 mm | 1500 rpm | 13.8 dB | 2019-11-01発売
Be Quiet PURE WINGS 2 120mm PWM BL039,120 mm | 1500 rpm | 20.2 dB
Deepcool CF120 PLUS DP-F12-AR-CF120P-3P,120 mm | 1800 rpm | 28.8 dB | 2020-10-30発売
サイズ KAZE FLEX 140 SQUARE RGB PWM 1200rpm KF1425FD12SR-P,140 mm | 1200 rpm | 19.4 dB | 2019-11-21発売
Corsair ML140 PRO CO-9050045-WW,140 mm | 2000 rpm | 37.0 dB | 2016-08-01発売
Zalman ZM-RFD120A,120 mm | 1500 rpm | 25.6 dB | 2019-10-25発売
Corsair ML120 PRO RGB Single Pack CO-9050075-WW,120 mm | 1600 rpm | 25.0 dB | 2018-02-17発売
Corsair LL120 RGB Single Pack CO-9050071-WW,120 mm | 1500 rpm | 24.8 dB | 2017-12-09発売
NZXT AER F RF-AF120-B1,120 mm | 1500 rpm | 31.0 dB | 2017-08-05発売
Thermaltake Pure 12 ARGB Sync 3Pack CL-F079-PL12SW-A,120 mm | 1500 rpm | 25.8 dB | 2019-03-15発売
サイズ KAZE-FLEX 92mm PWM RGB KF9225FD23R-P,92 mm | 2300 rpm | 28.8 dB | 2019-07-25発売
ProArtist MAGISTERIAL12,120 mm | 1550 rpm | 27.0 dB | 2020-12-03発売
Be Quiet PURE WINGS 2 140mm PWM BL040,140 mm | 1000 rpm | 19.8 dB
Noctua NF-A20 PWM chromax.black.swap,200 mm | 800 rpm | 18.1 dB
Fractal Design FD-FAN-PRI-SL12-BU,120 mm | 1200 rpm | 19.5 dB | 2019-03-15発売
Noctua NF-A9x14 PWM,92 mm | 2200 rpm | 19.9 dB
Pccooler CORONA120RGB,120 mm | 1800 rpm | 31.4 dB | 2019-10-02発売
Corsair AF140 LED 2018 Single Pack CO-9050086-WW,140 mm | 1150 rpm | 26.0 dB | 2019-02-02発売
Silverstone Air Penetrator 140i SST-AP140i,139 mm | 1500 rpm | 30.1 dB | 2020-11-25発売
オウルテック OWL-FE0925MS-BK,92 mm | 2200 rpm | 24.4 dB | 2019-08-01発売
Bitfenix Spectre PRO All Black 140mm BFF-SPRO-14025KK-RP,140 mm | 1200 rpm | 22.8 dB | 2017-11-01発売
Akasa Vegas TL AK-FN102,140 mm | 1200 rpm | 21.2 dB | 2018-12-26発売
Thermaltake Riing Plus 14 RGB Radiator Fan TT Premium Edition CL-F056-PL14SW-A,140 mm | 1400 rpm | 27.2 dB | 2017-09-01発売
Lian Li UNI FAN SL120 WT Single Pack UF-SL120-1W,1900 rpm | 31.0 dB | 2020-09-07発売
Thermaltake Pure Duo 12 ARGB Sync 2Pack CL-F097-PL12SW-A,120 mm | 1500 rpm | 28.0 dB | 2020-10-02発売
サイズ 彩風 RGB AYA-KAZE12-RGB,120 mm | 1500 rpm | 28.6 dB | 2019-04-01発売
Be Quiet PURE WINGS 2 80mm PWM BL037,80 mm | 1900 rpm | 19.2 dB
サイズ KAZE FLEX 120 RGB PWM SU1225FD12HR-RNP,120 mm | 1800 rpm | 35.8 dB | 2018-06-14発売
Antec Prizm 120 ARGB 5+C,120 mm | 2000 rpm | 32.6 dB | 2018-12-01発売
Noctua NF-P14s redux-1200 PWM,140 mm | 1200 rpm | 19.6 dB
Be Quiet PURE WINGS 2 92mm PWM BL038,92 mm | 1900 rpm | 19.6 dB
Fractal Design FD-FAN-PRI-AL12-PWM,120 mm | 2000 rpm | 32.7 dB | 2019-03-15発売
Fractal Design FD-FAN-DYN-X2-GP12-PWM-BK,120 mm | 2000 rpm | 32.2 dB | 2019-06-01発売
Noctua NF-A12x25 FLX,120 mm | 2000 rpm | 22.6 dB
Thermalright TY-9225B,92 mm | 2000 rpm | 27.0 dB | 2017-09-15発売
Corsair HD140 RGB LED Controller CO-9050069-WW,140 mm | 1350 rpm | 28.6 dB | 2017-05-20発売
オウルテック OWL-FE0615LL-BK,60 mm | 3000 rpm | 21.1 dB | 2016-12-01発売
Thermaltake Riing Plus 12 RGB Radiator Fan TT Premium Edition CL-F059-PL12SW-A,120 mm | 24.7 dB | 2018-01-26発売
Corsair iCUE SP140 RGB PRO Single Pack CO-9050095-WW,140 mm | 1150 rpm | 26.0 dB | 2019-11-02発売
Lian Li UNI FAN SL120 BK Single Pack UF-SL120-1BK,1900 rpm | 31.0 dB | 2020-09-07発売
In Win Saturn ASN140 FN-ASN140-3PK,140 mm | 1400 rpm | 36.0 dB | 2020-10-23発売
Deepcool CF140-2in1 DP-FA-RGB-CF140-2,140 mm | 1200 rpm | 24.0 dB
Noctua NF-S12A FLX,120 mm | 1200 rpm | 17.8 dB
Thermalright TL-RS12,120 mm | 1500 rpm | 23.0 dB | 2019-06-25発売
Thermaltake Riing Trio PLUS 20 RGB Radiator Fan TT Premium Edition Single Pack CL-F083-PL20SW-A,200 mm | 1000 rpm | 28.0 dB | 2019-12-06発売
Antec Prizm 120 ARGB 3+2+C,120 mm | 2000 rpm | 32.6 dB | 2018-12-01発売
Thermaltake Pure 14 ARGB Sync 3Pack CL-F080-PL14SW-A,140 mm | 1400 rpm | 30.4 dB | 2019-03-15発売
Pccooler CORONA FRGB 3in1,120 mm | 1800 rpm | 34.3 dB
