Corsair CX550F RGB CP-9020216-JP,550 W | ATX/EPS | 80PLUS Bronze | プラグイン対応 | 2020-11-21発売
Enermax Platimax D.F. EPF1200EWT,1200 W | 80PLUS Platinum | プラグイン対応 | 2017-08-30発売
Silverstone SST-SX800-LTI,800 W | SFX/SFX-L | 80PLUS Titanium | プラグイン対応 | 2016-12-26発売
Enermax CYBERBRON ECB600AWT,600 W | ATX | 80PLUS Bronze | 2020-11-21発売
FSP RAIDER II 750W RA2-750,750 W | ATX/EPS | 80PLUS Silver
Silverstone SST-SX700-G,700 W | SFX/ATX | 80PLUS Gold | プラグイン対応 | 2019-02-05発売
Seasonic SSR-650FM,650 W | ATX | 80PLUS Gold | プラグイン対応 | 2018-03-23発売
Super Flower LEADEX III GOLD ARGB 650W,650 W | ATX/BTX/EPS | 80PLUS Gold | プラグイン対応 | 2019-09-14発売
COUGAR GX-F AURUM 650 CGR GD-650,650 W | ATX | 80PLUS Gold | プラグイン対応 | 2020-04-22発売
Seasonic PRIME-TX-650,650 W | ATX | 80PLUS Titanium | プラグイン対応 | 2020-06-11発売
Silverstone SST-ET700-MG,700 W | ATX | 80PLUS Gold | プラグイン対応 | 2020-05-15発売
Super Flower LEADEX III GOLD ARGB PRO 750W,750 W | ATX/BTX/EPS | 80PLUS Gold | プラグイン対応 | 2020-07-17発売
Super Flower LEADEX III GOLD ARGB PRO 650W,650 W | ATX/BTX/EPS | 80PLUS Gold | プラグイン対応 | 2020-07-17発売
FSP Hydro GE 850W HGE850,850 W | ATX/EPS | 80PLUS Gold | プラグイン対応
Silverstone SST-SX300-B,300 W | SFX/ATX | 80PLUS Bronze | 2019-12-12発売
クーラーマスター MWE 550 Bronze-V2 MPE-5501-ACAAB-JP,550 W | ATX | 80PLUS Bronze | 2019-12-13発売
Enermax CYBERBRON ECB500AWT,500 W | ATX | 80PLUS Bronze | 2020-11-21発売
Silverstone SST-SX700-G,700 W | SFX/ATX | 80PLUS Gold | プラグイン対応 | 2019-02-05発売
Seasonic SSR-650FM,650 W | ATX | 80PLUS Gold | プラグイン対応 | 2018-03-23発売
Super Flower LEADEX III GOLD ARGB 650W,650 W | ATX/BTX/EPS | 80PLUS Gold | プラグイン対応 | 2019-09-14発売
Antec HCG650 GOLD,650 W | ATX | 80PLUS Gold | プラグイン対応 | 2018-06-09発売
Enermax MaxTytan EMT750EWT,750 W | 80PLUS Titanium | プラグイン対応 | 2017-09-16発売
Thermaltake TR2 450W V2 GOLD PS-TR2-0450NPCGJP-G-V2,450 W | ATX | 80PLUS Gold | 2016-05-13発売
Super Flower LEADEX III GOLD 550W,550 W | ATX/BTX/EPS | 80PLUS Gold | プラグイン対応 | 2019-09-14発売
Enermax Revolution DUO ERD600AWL-F,600 W | ATX | 80PLUS Gold | 2016-12-22発売
クーラーマスター MasterWatt 750 TUF Gaming Edition MPX-7501-AMAAB-JF,750 W | ATX | 80PLUS Bronze | プラグイン対応 | 2018-08-30発売
Fractal Design ION+ 660P FD-PSU-IONP-660P-BK,660 W | ATX/EPS | 80PLUS Platinum | プラグイン対応 | 2019-08-09発売
Thermaltake TOUGHPOWER GF1 ARGB GOLD 750W PS-TPD-0750F3FAGJ-1,750 W | ATX | 80PLUS Gold | プラグイン対応 | 2019-12-20発売
Thermaltake TOUGHPOWER GF1 GOLD 750W PS-TPD-0750FNFAGJ-1,750 W | ATX | 80PLUS Gold | プラグイン対応 | 2019-12-20発売
Corsair CV550 CP-9020210-JP,550 W | ATX/EPS | 80PLUS Bronze | 2020-02-15発売
FSP RAIDER II 650W RA2-650,650 W | ATX/EPS | 80PLUS Silver
Thermaltake Toughpower Grand RGB 850W Platinum PS-TPG-0850F1FAPJ-1,850 W | ATX/EPS | 80PLUS Platinum | プラグイン対応 | 2018-07-13発売
Seasonic PRIME-TX-750,750 W | ATX | 80PLUS Titanium | プラグイン対応 | 2020-06-11発売
ASUS ROG-STRIX-750W-GOLD,750 W | ATX | 80PLUS Gold | プラグイン対応 | 2020-08-07発売
Corsair VS500 CP-9020223-JP,500 W | ATX/EPS | 80PLUS Standard | 2020-10-24発売
Silverstone SST-ET500-MG,500 W | ATX | 80PLUS Gold | プラグイン対応
Corsair CX750F RGB CP-9020218-JP,750 W | ATX/EPS | 80PLUS Bronze | プラグイン対応 | 2020-11-21発売
Enermax Revolution DUO ERD500AWL-F,500 W | ATX | 80PLUS Gold | 2016-12-22発売
Enermax REVOLUTION D.F. ERF750EWT,750 W | 80PLUS Gold | プラグイン対応 | 2019-03-09発売
Silverstone SST-ST70F-TI,700 W | ATX | 80PLUS Titanium | プラグイン対応 | 2016-02-12発売
Silverstone SST-ST1300-TI,1300 W | ATX | 80PLUS Titanium | プラグイン対応 | 2017-08-18発売
Thermaltake Toughpower Grand RGB 650W Gold PS-TPG-0650FPCGJP-R,650 W | ATX/EPS | 80PLUS Gold | プラグイン対応 | 2017-04-07発売
Silverstone SST-SX700-PT,700 W | SFX/ATX | 80PLUS Platinum | プラグイン対応 | 2019-10-24発売
Silverstone SST-ET750-B,750 W | ATX | 80PLUS Bronze
Thermaltake TOUGHPOWER GF1 ARGB GOLD 850W PS-TPD-0850F3FAGJ-1,850 W | ATX | 80PLUS Gold | プラグイン対応 | 2019-12-20発売
Silverstone SST-ST85F-GS V2,850 W | ATX | 80PLUS Gold | プラグイン対応
Silverstone SST-ST55F-PB,550 W | ATX | 80PLUS Bronze | プラグイン対応
Thermaltake TR2 500W V2 BRONZE PS-TR2-0500NPCBJP-B-V2,500 W | ATX | 80PLUS Bronze | 2016-05-04発売
Silverstone SST-ET650-HG,650 W | ATX | 80PLUS Gold | プラグイン対応
Silverstone SST-ET650-B,650 W | ATX | 80PLUS Bronze | 2017-04-03発売
Deepcool DP-GD-DQ750-M-V2L,750 W | ATX | 80PLUS Gold | プラグイン対応 | 2020-06-26発売
FSP Hydro PT 750W HPT750,750 W | ATX/EPS | 80PLUS Platinum
FSP Hydro PT 650W HPT650,650 W | ATX/EPS | 80PLUS Platinum
Corsair VS600 CP-9020224-JP,600 W | ATX/EPS | 80PLUS Standard | 2020-10-24発売
Silverstone SST-SX700-LPT,700 W | SFX/SFX-L | 80PLUS Platinum | プラグイン対応 | 2016-06-17発売
クーラーマスター V650 Gold MPY-6501-AFAAGV-JP,650 W | ATX | 80PLUS Gold | プラグイン対応 | 2019-06-07発売
Enermax REVOLUTION D.F. ERF850EWT,850 W | 80PLUS Gold | プラグイン対応 | 2019-03-09発売
Seasonic SSR-650PX,650 W | ATX | 80PLUS Platinum | プラグイン対応
Silverstone SST-ST60F-TI,600 W | ATX | 80PLUS Titanium | プラグイン対応 | 2016-02-12発売
Silverstone SST-SX650-G,650 W | SFX/ATX | 80PLUS Gold | プラグイン対応 | 2017-08-25発売
Thermaltake Smart BX1 RGB 750W BRONZE PS-SPR-0750NHFABJ-1,750 W | ATX/EPS | 80PLUS Bronze | 2018-11-30発売
Silverstone SST-ET750-HG,750 W | ATX | 80PLUS Gold | プラグイン対応
Enermax MaxTytan EDT1250EWT,1250 W | 80PLUS Titanium | プラグイン対応 | 2017-09-16発売
Silverstone Nightjar SST-NJ450-SXL,450 W | SFX/SFX-L/ATX | 80PLUS Platinum | プラグイン対応 | 2018-07-06発売
Seasonic SSR-750PX,750 W | ATX | 80PLUS Platinum | プラグイン対応
Seasonic SSR-750TR,750 W | ATX | 80PLUS Titanium | プラグイン対応
Raidmax Thunder RGB RX-735AP-R,735 W | 80PLUS Bronze | プラグイン対応 | 2017-12-15発売
Thermaltake TOUGHPOWER DIGITAL iRGB PLUS 850W GOLD PS-TPI-0850F3FDGJ-1,850 W | ATX/EPS | 80PLUS Gold | プラグイン対応 | 2019-11-15発売
ADATA XPG CORE REACTOR COREREACTOR650G-BKCJP,650 W | ATX | 80PLUS Gold | プラグイン対応 | 2020-12-11発売
Lian Li PE-550,550 W | SFX/SFX-L | 80PLUS Gold | プラグイン対応 | 2016-05-26発売
Raidmax Cobra Power RX-1200AE-B,1200 W | 80PLUS Gold | プラグイン対応 | 2018-04-01発売
Corsair HX1200 CP-9020140-JP,1200 W | ATX/EPS | 80PLUS Platinum | プラグイン対応 | 2017-10-01発売
