umax UM-DDR4S-2666-16GB,1 x 16GB | DDR4-2666 | DIMM,6389
ESSENCORE KLEVV KD48GU880-32A160U,2 x 8GB | DDR4-3200 | DIMM,8480
Corsair CMK16GX4M2K4000C19,2 x 8GB | DDR4-4000 | DIMM,17580
CFD W4U4133HX1-8G,2 x 8GB | DDR4-4133 | DIMM | 2019-10-01発売,12030
GALAXY GALAX HOF4CJL4BST4000M19SF162CL,2 x 8GB | DDR4-4000 | DIMM | 2019-08-24発売,13178
umax UM-DDR4S-2666-4GB,1 x 4GB | DDR4-2666 | DIMM,1989
Crucial CT2K32G4DFD8266,2 x 32GB | DDR4-2666 | DIMM | 2019-11-01発売,28900
Antec AM4U36188G11-7DKR,2 x 8GB | DDR4-3600 | DIMM | 2020-05-30発売,12980
ESSENCORE KLEVV KD4AGU88C-26N1900,1 x 16GB | DDR4-2666 | DIMM,7281
Corsair CMK32GX4M2B3200C16,2 x 16GB | DDR4-3200 | DIMM,15480
Crucial Ballistix BL2K8G32C16U4W,2 x 8GB | DDR4-3200 | DIMM | 2020-03-27発売,10208
キングストン KVR26N19S8/8,1 x 8GB | DDR4-2666 | DIMM,4922
エレコム EW2666-8G/RO,1 x 8GB | DDR4-2666 | DIMM,6590
トランセンド JM2666HSG-8G,1 x 8GB | DDR4-2666 | S.O.DIMM,3775
エレコム EW2133-N4G/RO,1 x 4GB | DDR4-2133 | S.O.DIMM | 2016-03-01発売,3569
Corsair CMT32GX4M2C3200C16W,2 x 16GB | DDR4-2133(DDR4-3200) | DIMM | 2020-06-07発売,21600
Corsair CMT16GX4M2Z3200C16W,2 x 8GB | DDR4-2666(DDR4-3200) | DIMM | 2020-06-03発売,14828
RAMMAX RM-LD1333-D16GB,2 x 8GB | DDR3-1333 | DIMM,6510
G.Skill F4-3600C16D-16GTZN,2 x 8GB | DDR4-3600 | DIMM,17980
Silicon Power SP004GBLTU133N02,1 x 4GB | DDR3-1333 | DIMM,2495
サムスン M378A2G43AB3-CWE,1 x 16GB | DDR4-3200 | DIMM,8780
G.Skill F4-3600C19Q-64GSXWB,4 x 16GB | DDR4-3600 | DIMM,47993
G.Skill F4-3600C16Q-128GTZN,4 x 32GB | DDR4-2666(DDR4-3600) | DIMM,100700
umax UM-DDR4S-2666-16GB,1 x 16GB | DDR4-2666 | DIMM,6389
Antec AM4U36188G11-7DKR,2 x 8GB | DDR4-3600 | DIMM | 2020-05-30発売,12980
Crucial CT2K32G4DFD8266,2 x 32GB | DDR4-2666 | DIMM | 2019-11-01発売,28900
ESSENCORE KLEVV KD4AGU88C-26N1900,1 x 16GB | DDR4-2666 | DIMM,7281
ESSENCORE KLEVV KD48GU880-32A160U,2 x 8GB | DDR4-3200 | DIMM,8480
Corsair CMK16GX4M2K4000C19,2 x 8GB | DDR4-4000 | DIMM,17580
CFD W4U4133HX1-8G,2 x 8GB | DDR4-4133 | DIMM | 2019-10-01発売,12030
GALAXY GALAX HOF4CJL4BST4000M19SF162CL,2 x 8GB | DDR4-4000 | DIMM | 2019-08-24発売,13178
umax UM-DDR4S-2666-4GB,1 x 4GB | DDR4-2666 | DIMM,1989
キングストン KSM29ED8/32ME,1 x 32GB | DDR4-2933 | DIMM | 2020-10-26発売,21800
キングストン HX442C19PB3K2/16,2 x 8GB | DDR4-4266 | DIMM,22730
Corsair CMK16GX4M2Z3600C18,2 x 8GB | DDR4-3600 | DIMM,11160
Crucial BLS2K16G4S26BFSD,2 x 16GB | DDR4-2666 | S.O.DIMM,13870
Corsair CMK32GX4M4A2666C16W,4 x 8GB | DDR4-2666 | DIMM,16805
ADATA AD4U2666J4G19-D,2 x 4GB | DDR4-2666 | DIMM,3570
CFD Selection W4N2400CM-4G,2 x 4GB | DDR4-2400 | S.O.DIMM | 2016-09-01発売,4312
Corsair CMSO16GX4M1A2133C15,1 x 16GB | DDR4-2133 | S.O.DIMM,9208
Crucial CT2K16G4DFD824A,2 x 16GB | DDR4-2400 | DIMM,15479
アユート セレクトメモリー AU-M471A2K43DB1-CWE,1 x 16GB | DDR4-3200 | S.O.DIMM,8900
G.Skill F4-3600C16D-32GTRSC,2 x 16GB | DDR4-2133(DDR4-3600) | DIMM,29980
Crucial CT2KIT102464BF160B,2 x 8GB | DDR3L-1600 | S.O.DIMM,9980
トランセンド TS512MSH64V4H,1 x 4GB | DDR4-2400 | S.O.DIMM | 2016-05-01発売,2980
ADATA AD4U320038G22-D,2 x 8GB | DDR4-3200 | DIMM,6382
Corsair CMH32GX4M4E3200C16W,4 x 8GB | DDR4-3200 | DIMM,26736
キングストン KVR32S22S8/16,1 x 16GB | DDR4-3200 | S.O.DIMM,10264
Corsair CMW16GX4M2D3600C18W,2 x 8GB | DDR4-3600 | DIMM,13300
G.Skill F4-3600C16Q-32GTZNC,4 x 8GB | DDR4-2133(DDR4-3600) | DIMM,36200
トランセンド JM3200HSE-16G,1 x 16GB | DDR4-3200 | S.O.DIMM,9480
RAMMAX RM-LD1333-D4GB,2 x 2GB | DDR3-1333 | DIMM,2010
Corsair CMSO8GX4M1A2133C15,1 x 8GB | DDR4-2133 | S.O.DIMM,4950
Corsair CMSX16GX4M2A2400C16,2 x 8GB | DDR4-2400 | S.O.DIMM,8455
Corsair CMSX32GX4M2A3200C22,2 x 16GB | DDR4-3200 | S.O.DIMM,19965
